subscriber_id,blast_id,send_timestamp,open_timestamp,click_timestamp,device,click_urls
human_001297,demo_blast_001,2025-01-15 10:00:00,,,,
human_001298,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:28:29.786054,,Apple Mail,
human_001299,demo_blast_001,2025-01-15 10:00:00,,,,
human_001300,demo_blast_001,2025-01-15 10:00:00,,,,
human_001301,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:08:54.005445,,iPhone,
human_001302,demo_blast_001,2025-01-15 10:00:00,,,,
human_001303,demo_blast_001,2025-01-15 10:00:00,,,,
human_001304,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:26:51.113165,,Apple Mail,
human_001305,demo_blast_001,2025-01-15 10:00:00,,,,
human_001306,demo_blast_001,2025-01-15 10:00:00,,,,
human_001307,demo_blast_001,2025-01-15 10:00:00,,,,
human_001308,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:53:14.119594,,Apple Mail,
human_001309,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:40:14.387973,2025-01-15 14:46:27.719073,Apple Mail,https://example.com/article-about-topic
human_001310,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:00:06.116770,,iPhone,
human_001311,demo_blast_001,2025-01-15 10:00:00,,,,
human_001312,demo_blast_001,2025-01-15 10:00:00,,,,
human_001313,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:28:09.829616,,Apple Mail,
human_001314,demo_blast_001,2025-01-15 10:00:00,,,,
human_001315,demo_blast_001,2025-01-15 10:00:00,,,,
human_001316,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:42:30.034420,2025-01-15 13:43:00.034420,Apple Mail,https://example.com/article-about-topic
human_001317,demo_blast_001,2025-01-15 10:00:00,,,,
human_001318,demo_blast_001,2025-01-15 10:00:00,,,,
human_001319,demo_blast_001,2025-01-15 10:00:00,2025-01-16 09:50:46.843823,,Apple Mail,
human_001320,demo_blast_001,2025-01-15 10:00:00,2025-01-15 18:47:11.596779,,Apple Mail,
human_001321,demo_blast_001,2025-01-15 10:00:00,,,,
human_001322,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:44:03.630123,,Apple Mail,
human_001323,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:10:44.832399,,Yahoo Mail,
human_001324,demo_blast_001,2025-01-15 10:00:00,,,,
human_001325,demo_blast_001,2025-01-15 10:00:00,,,,
human_001326,demo_blast_001,2025-01-15 10:00:00,,,,
human_001327,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:10:36.196176,,Apple Mail,
human_001328,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:19:16.073031,,Gmail,
human_001329,demo_blast_001,2025-01-15 10:00:00,,,,
human_001330,demo_blast_001,2025-01-15 10:00:00,,,,
human_001331,demo_blast_001,2025-01-15 10:00:00,,,,
human_001332,demo_blast_001,2025-01-15 10:00:00,,,,
human_001333,demo_blast_001,2025-01-15 10:00:00,,,,
human_001334,demo_blast_001,2025-01-15 10:00:00,,,,
human_001335,demo_blast_001,2025-01-15 10:00:00,2025-01-15 22:51:10.329068,,Apple Mail,
human_001336,demo_blast_001,2025-01-15 10:00:00,,,,
human_001337,demo_blast_001,2025-01-15 10:00:00,,,,
human_001338,demo_blast_001,2025-01-15 10:00:00,,,,
human_001339,demo_blast_001,2025-01-15 10:00:00,,,,
human_001340,demo_blast_001,2025-01-15 10:00:00,,,,
human_001341,demo_blast_001,2025-01-15 10:00:00,,,,
human_001342,demo_blast_001,2025-01-15 10:00:00,,,,
human_001343,demo_blast_001,2025-01-15 10:00:00,,,,
human_001344,demo_blast_001,2025-01-15 10:00:00,,,,
human_001345,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:01:42.299402,,Apple Mail,
human_001346,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:31:12.240854,,Apple Mail,
human_001347,demo_blast_001,2025-01-15 10:00:00,,,,
human_001348,demo_blast_001,2025-01-15 10:00:00,2025-01-18 10:00:00.000000,,Apple Mail,
human_001349,demo_blast_001,2025-01-15 10:00:00,2025-01-15 11:23:23.857319,2025-01-15 11:23:53.857319,Apple Mail,https://example.com/article-about-topic
human_001350,demo_blast_001,2025-01-15 10:00:00,,,,
human_001351,demo_blast_001,2025-01-15 10:00:00,,,,
human_001352,demo_blast_001,2025-01-15 10:00:00,,,,
human_001353,demo_blast_001,2025-01-15 10:00:00,,,,
human_001354,demo_blast_001,2025-01-15 10:00:00,,,,
human_001355,demo_blast_001,2025-01-15 10:00:00,,,,
human_001356,demo_blast_001,2025-01-15 10:00:00,,,,
human_001357,demo_blast_001,2025-01-15 10:00:00,,,,
human_001358,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:11:46.371865,,iPhone,
human_001359,demo_blast_001,2025-01-15 10:00:00,2025-01-15 11:52:50.459678,,Apple Mail,
human_001360,demo_blast_001,2025-01-15 10:00:00,,,,
human_001361,demo_blast_001,2025-01-15 10:00:00,,,,
human_001362,demo_blast_001,2025-01-15 10:00:00,,,,
human_001363,demo_blast_001,2025-01-15 10:00:00,,,,
human_001364,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:53:56.418914,,Apple Mail,
human_001365,demo_blast_001,2025-01-15 10:00:00,,,,
human_001366,demo_blast_001,2025-01-15 10:00:00,,,,
human_001367,demo_blast_001,2025-01-15 10:00:00,,,,
human_001368,demo_blast_001,2025-01-15 10:00:00,,,,
human_001369,demo_blast_001,2025-01-15 10:00:00,,,,
human_001370,demo_blast_001,2025-01-15 10:00:00,,,,
human_001371,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:15:08.583210,2025-01-15 12:15:38.583210,Gmail,https://example.com/article-about-topic
human_001372,demo_blast_001,2025-01-15 10:00:00,,,,
human_001373,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:06:27.067358,,Apple Mail,
human_001374,demo_blast_001,2025-01-15 10:00:00,2025-01-15 20:14:56.048207,,Gmail,
human_001375,demo_blast_001,2025-01-15 10:00:00,,,,
human_001376,demo_blast_001,2025-01-15 10:00:00,,,,
human_001377,demo_blast_001,2025-01-15 10:00:00,,,,
human_001378,demo_blast_001,2025-01-15 10:00:00,,,,
human_001379,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:01:05.491215,,Apple Mail,
human_001380,demo_blast_001,2025-01-15 10:00:00,,,,
human_001381,demo_blast_001,2025-01-15 10:00:00,,,,
human_001382,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:52:55.775022,,Apple Mail,
human_001383,demo_blast_001,2025-01-15 10:00:00,2025-01-15 19:56:03.191014,,Apple Mail,
human_001384,demo_blast_001,2025-01-15 10:00:00,,,,
human_001385,demo_blast_001,2025-01-15 10:00:00,,,,
human_001386,demo_blast_001,2025-01-15 10:00:00,,,,
human_001387,demo_blast_001,2025-01-15 10:00:00,,,,
human_001388,demo_blast_001,2025-01-15 10:00:00,,,,
human_001389,demo_blast_001,2025-01-15 10:00:00,,,,
human_001390,demo_blast_001,2025-01-15 10:00:00,,,,
human_001391,demo_blast_001,2025-01-15 10:00:00,,,,
human_001392,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:56:06.966376,2025-01-15 13:56:36.966376,Apple Mail,https://example.com/article-about-topic
human_001393,demo_blast_001,2025-01-15 10:00:00,,,,
human_001394,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:05:29.029531,,Apple Mail,
human_001395,demo_blast_001,2025-01-15 10:00:00,,,,
human_001396,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:59:09.093864,,Apple Mail,
human_001397,demo_blast_001,2025-01-15 10:00:00,,,,
human_001398,demo_blast_001,2025-01-15 10:00:00,,,,
human_001399,demo_blast_001,2025-01-15 10:00:00,,,,
human_001400,demo_blast_001,2025-01-15 10:00:00,,,,
human_001401,demo_blast_001,2025-01-15 10:00:00,2025-01-15 11:06:21.098599,,Gmail,
human_001402,demo_blast_001,2025-01-15 10:00:00,,,,
human_001403,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:18:38.740057,,Apple Mail,
human_001404,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:24:59.808515,2025-01-15 16:25:39.958189,iPhone,https://example.com/article-about-topic
human_001405,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:14:41.327035,,Apple Mail,
human_001406,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:45:03.345119,,Gmail,
human_001407,demo_blast_001,2025-01-15 10:00:00,,,,
human_001408,demo_blast_001,2025-01-15 10:00:00,,,,
human_001409,demo_blast_001,2025-01-15 10:00:00,,,,
human_001410,demo_blast_001,2025-01-15 10:00:00,,,,
human_001411,demo_blast_001,2025-01-15 10:00:00,,,,
human_001412,demo_blast_001,2025-01-15 10:00:00,,,,
human_001413,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:07:47.463835,2025-01-15 13:09:40.667839,iPhone,https://example.com/article-about-topic
human_001414,demo_blast_001,2025-01-15 10:00:00,2025-01-15 22:09:43.218818,,Gmail,
human_001415,demo_blast_001,2025-01-15 10:00:00,,,,
human_001416,demo_blast_001,2025-01-15 10:00:00,,,,
human_001417,demo_blast_001,2025-01-15 10:00:00,,,,
human_001418,demo_blast_001,2025-01-15 10:00:00,,,,
human_001419,demo_blast_001,2025-01-15 10:00:00,,,,
human_001420,demo_blast_001,2025-01-15 10:00:00,,,,
human_001421,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:12:20.089672,,Gmail,
human_001422,demo_blast_001,2025-01-15 10:00:00,,,,
human_001423,demo_blast_001,2025-01-15 10:00:00,,,,
human_001424,demo_blast_001,2025-01-15 10:00:00,,,,
human_001425,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:23:12.279439,,Apple Mail,
human_001426,demo_blast_001,2025-01-15 10:00:00,,,,
human_001427,demo_blast_001,2025-01-15 10:00:00,,,,
human_001428,demo_blast_001,2025-01-15 10:00:00,,,,
human_001429,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:16:27.999594,,Apple Mail,
human_001430,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:11:46.633072,,Apple Mail,
human_001431,demo_blast_001,2025-01-15 10:00:00,,,,
human_001432,demo_blast_001,2025-01-15 10:00:00,,,,
human_001433,demo_blast_001,2025-01-15 10:00:00,,,,
human_001434,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:36:52.469311,,Apple Mail,
human_001435,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:43:06.410016,,Apple Mail,
human_001436,demo_blast_001,2025-01-15 10:00:00,,,,
human_001437,demo_blast_001,2025-01-15 10:00:00,,,,
human_001438,demo_blast_001,2025-01-15 10:00:00,,,,
human_001439,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:40:08.351741,,Gmail,
human_001440,demo_blast_001,2025-01-15 10:00:00,,,,
human_001441,demo_blast_001,2025-01-15 10:00:00,,,,
human_001442,demo_blast_001,2025-01-15 10:00:00,,,,
human_001443,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:36:27.099264,,Apple Mail,
human_001444,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:06:49.409173,,Gmail,
human_001445,demo_blast_001,2025-01-15 10:00:00,,,,
human_001446,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:37:21.764372,2025-01-15 14:38:59.854905,Apple Mail,https://example.com/article-about-topic
human_001447,demo_blast_001,2025-01-15 10:00:00,,,,
human_001448,demo_blast_001,2025-01-15 10:00:00,,,,
human_001449,demo_blast_001,2025-01-15 10:00:00,,,,
human_001450,demo_blast_001,2025-01-15 10:00:00,2025-01-16 17:54:59.349365,,Gmail,
human_001451,demo_blast_001,2025-01-15 10:00:00,,,,
human_001452,demo_blast_001,2025-01-15 10:00:00,2025-01-16 04:24:14.358980,2025-01-16 04:24:44.358980,Apple Mail,https://example.com/article-about-topic
human_001453,demo_blast_001,2025-01-15 10:00:00,,,,
human_001454,demo_blast_001,2025-01-15 10:00:00,,,,
human_001455,demo_blast_001,2025-01-15 10:00:00,,,,
human_001456,demo_blast_001,2025-01-15 10:00:00,,,,
human_001457,demo_blast_001,2025-01-15 10:00:00,,,,
human_001458,demo_blast_001,2025-01-15 10:00:00,,,,
human_001459,demo_blast_001,2025-01-15 10:00:00,,,,
human_001460,demo_blast_001,2025-01-15 10:00:00,,,,
human_001461,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:01:35.274565,,Gmail,
human_001462,demo_blast_001,2025-01-15 10:00:00,,,,
human_001463,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:00:09.144335,,iPhone,
human_001464,demo_blast_001,2025-01-15 10:00:00,,,,
human_001465,demo_blast_001,2025-01-15 10:00:00,2025-01-15 11:28:58.613129,,Outlook,
human_001466,demo_blast_001,2025-01-15 10:00:00,,,,
human_001467,demo_blast_001,2025-01-15 10:00:00,,,,
human_001468,demo_blast_001,2025-01-15 10:00:00,,,,
human_001469,demo_blast_001,2025-01-15 10:00:00,2025-01-16 01:22:23.681378,,Gmail,
human_001470,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:23:52.932793,,Apple Mail,
human_001471,demo_blast_001,2025-01-15 10:00:00,,,,
human_001472,demo_blast_001,2025-01-15 10:00:00,,,,
human_001473,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:53:53.543654,,Apple Mail,
human_001474,demo_blast_001,2025-01-15 10:00:00,2025-01-16 04:10:05.147860,,Gmail,
human_001475,demo_blast_001,2025-01-15 10:00:00,,,,
human_001476,demo_blast_001,2025-01-15 10:00:00,2025-01-15 23:32:00.364671,,Apple Mail,
human_001477,demo_blast_001,2025-01-15 10:00:00,,,,
human_001478,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:23:38.588404,,Apple Mail,
human_001479,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:34:45.936057,,Apple Mail,
human_001480,demo_blast_001,2025-01-15 10:00:00,,,,
human_001481,demo_blast_001,2025-01-15 10:00:00,,,,
human_001482,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:41:03.157436,,Outlook,
human_001483,demo_blast_001,2025-01-15 10:00:00,,,,
human_001484,demo_blast_001,2025-01-15 10:00:00,,,,
human_001485,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:32:16.105873,,Yahoo Mail,
human_001486,demo_blast_001,2025-01-15 10:00:00,,,,
human_001487,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:46:52.333381,,iPhone,
human_001488,demo_blast_001,2025-01-15 10:00:00,,,,
human_001489,demo_blast_001,2025-01-15 10:00:00,2025-01-15 20:35:05.092545,,iPhone,
human_001490,demo_blast_001,2025-01-15 10:00:00,,,,
human_001491,demo_blast_001,2025-01-15 10:00:00,,,,
human_001492,demo_blast_001,2025-01-15 10:00:00,,,,
human_001493,demo_blast_001,2025-01-15 10:00:00,,,,
human_001494,demo_blast_001,2025-01-15 10:00:00,,,,
human_001495,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:15:49.200338,,Apple Mail,
human_001496,demo_blast_001,2025-01-15 10:00:00,,,,
human_001497,demo_blast_001,2025-01-15 10:00:00,2025-01-15 23:41:55.411026,,Gmail,
human_001498,demo_blast_001,2025-01-15 10:00:00,,,,
human_001499,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:35:57.451566,2025-01-15 12:36:27.451566,Gmail,https://example.com/article-about-topic
human_001500,demo_blast_001,2025-01-15 10:00:00,,,,
human_001501,demo_blast_001,2025-01-15 10:00:00,2025-01-16 00:44:03.666682,,Android,
human_001502,demo_blast_001,2025-01-15 10:00:00,,,,
human_001503,demo_blast_001,2025-01-15 10:00:00,,,,
human_001504,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:47:53.247198,,Apple Mail,
human_001505,demo_blast_001,2025-01-15 10:00:00,2025-01-17 09:25:51.517506,,Apple Mail,
human_001506,demo_blast_001,2025-01-15 10:00:00,,,,
human_001507,demo_blast_001,2025-01-15 10:00:00,,,,
human_001508,demo_blast_001,2025-01-15 10:00:00,,,,
human_001509,demo_blast_001,2025-01-15 10:00:00,,,,
human_001510,demo_blast_001,2025-01-15 10:00:00,,,,
human_001511,demo_blast_001,2025-01-15 10:00:00,,,,
human_001512,demo_blast_001,2025-01-15 10:00:00,,,,
human_001513,demo_blast_001,2025-01-15 10:00:00,,,,
human_001514,demo_blast_001,2025-01-15 10:00:00,,,,
human_001515,demo_blast_001,2025-01-15 10:00:00,,,,
human_001516,demo_blast_001,2025-01-15 10:00:00,2025-01-15 22:07:50.704951,,Apple Mail,
human_001517,demo_blast_001,2025-01-15 10:00:00,,,,
human_001518,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:15:35.070943,,iPhone,
human_001519,demo_blast_001,2025-01-15 10:00:00,,,,
human_001520,demo_blast_001,2025-01-15 10:00:00,,,,
human_001521,demo_blast_001,2025-01-15 10:00:00,,,,
human_001522,demo_blast_001,2025-01-15 10:00:00,2025-01-15 18:49:30.288070,,Gmail,
human_001523,demo_blast_001,2025-01-15 10:00:00,,,,
human_001524,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:54:07.917768,2025-01-15 15:06:35.585567,Apple Mail,https://example.com/article-about-topic https://example.com/related-article
human_001525,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:34:45.699462,2025-01-15 13:36:28.980023,Apple Mail,https://example.com/article-about-topic
human_001526,demo_blast_001,2025-01-15 10:00:00,,,,
human_001527,demo_blast_001,2025-01-15 10:00:00,,,,
human_001528,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:59:14.513010,,Apple Mail,
human_001529,demo_blast_001,2025-01-15 10:00:00,,,,
human_001530,demo_blast_001,2025-01-15 10:00:00,,,,
human_001531,demo_blast_001,2025-01-15 10:00:00,,,,
human_001532,demo_blast_001,2025-01-15 10:00:00,,,,
human_001533,demo_blast_001,2025-01-15 10:00:00,,,,
human_001534,demo_blast_001,2025-01-15 10:00:00,,,,
human_001535,demo_blast_001,2025-01-15 10:00:00,,,,
human_001536,demo_blast_001,2025-01-15 10:00:00,,,,
human_001537,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:47:20.155669,,Apple Mail,
human_001538,demo_blast_001,2025-01-15 10:00:00,,,,
human_001539,demo_blast_001,2025-01-15 10:00:00,,,,
human_001540,demo_blast_001,2025-01-15 10:00:00,,,,
human_001541,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:08:15.179891,2025-01-15 12:09:35.263855,Apple Mail,https://example.com/article-about-topic
human_001542,demo_blast_001,2025-01-15 10:00:00,2025-01-15 18:54:22.744184,,Apple Mail,
human_001543,demo_blast_001,2025-01-15 10:00:00,,,,
human_001544,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:42:52.995194,2025-01-15 14:29:15.730474,iPhone,https://example.com/article-about-topic
human_001545,demo_blast_001,2025-01-15 10:00:00,,,,
human_001546,demo_blast_001,2025-01-15 10:00:00,2025-01-15 11:50:28.378637,,Apple Mail,
human_001547,demo_blast_001,2025-01-15 10:00:00,,,,
human_001548,demo_blast_001,2025-01-15 10:00:00,,,,
human_001549,demo_blast_001,2025-01-15 10:00:00,,,,
human_001550,demo_blast_001,2025-01-15 10:00:00,,,,
human_001551,demo_blast_001,2025-01-15 10:00:00,,,,
human_001552,demo_blast_001,2025-01-15 10:00:00,,,,
human_001553,demo_blast_001,2025-01-15 10:00:00,,,,
human_001554,demo_blast_001,2025-01-15 10:00:00,,,,
human_001555,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:21:47.116036,,Apple Mail,
human_001556,demo_blast_001,2025-01-15 10:00:00,,,,
human_001557,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:15:34.637917,,Apple Mail,
human_001558,demo_blast_001,2025-01-15 10:00:00,,,,
human_001559,demo_blast_001,2025-01-15 10:00:00,,,,
human_001560,demo_blast_001,2025-01-15 10:00:00,,,,
human_001561,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:45:30.130398,,Apple Mail,
human_001562,demo_blast_001,2025-01-15 10:00:00,,,,
human_001563,demo_blast_001,2025-01-15 10:00:00,,,,
human_001564,demo_blast_001,2025-01-15 10:00:00,,,,
human_001565,demo_blast_001,2025-01-15 10:00:00,,,,
human_001566,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:18:25.204776,,Apple Mail,
human_001567,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:45:45.678287,,Gmail,
human_001568,demo_blast_001,2025-01-15 10:00:00,,,,
human_001569,demo_blast_001,2025-01-15 10:00:00,2025-01-15 10:46:03.453042,,Apple Mail,
human_001570,demo_blast_001,2025-01-15 10:00:00,,,,
human_001571,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:14:08.738922,2025-01-15 17:16:37.525175,Apple Mail,https://example.com/article-about-topic
human_001572,demo_blast_001,2025-01-15 10:00:00,,,,
human_001573,demo_blast_001,2025-01-15 10:00:00,,,,
human_001574,demo_blast_001,2025-01-15 10:00:00,,,,
human_001575,demo_blast_001,2025-01-15 10:00:00,,,,
human_001576,demo_blast_001,2025-01-15 10:00:00,,,,
human_001577,demo_blast_001,2025-01-15 10:00:00,2025-01-15 20:35:04.471316,,Gmail,
human_001578,demo_blast_001,2025-01-15 10:00:00,2025-01-16 01:11:41.049699,,iPhone,
human_001579,demo_blast_001,2025-01-15 10:00:00,,,,
human_001580,demo_blast_001,2025-01-15 10:00:00,,,,
human_001581,demo_blast_001,2025-01-15 10:00:00,,,,
human_001582,demo_blast_001,2025-01-15 10:00:00,,,,
human_001583,demo_blast_001,2025-01-15 10:00:00,,,,
human_001584,demo_blast_001,2025-01-15 10:00:00,,,,
human_001585,demo_blast_001,2025-01-15 10:00:00,,,,
human_001586,demo_blast_001,2025-01-15 10:00:00,2025-01-16 05:03:25.926645,,Apple Mail,
human_001587,demo_blast_001,2025-01-15 10:00:00,,,,
human_001588,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:45:51.498467,,Apple Mail,
human_001589,demo_blast_001,2025-01-15 10:00:00,,,,
human_001590,demo_blast_001,2025-01-15 10:00:00,,,,
human_001591,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:21:13.801748,,Apple Mail,
human_001592,demo_blast_001,2025-01-15 10:00:00,,,,
human_001593,demo_blast_001,2025-01-15 10:00:00,,,,
human_001594,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:03:15.260940,,Gmail,
human_001595,demo_blast_001,2025-01-15 10:00:00,,,,
human_001596,demo_blast_001,2025-01-15 10:00:00,,,,
human_001597,demo_blast_001,2025-01-15 10:00:00,,,,
human_001598,demo_blast_001,2025-01-15 10:00:00,2025-01-15 17:13:36.121929,,Apple Mail,
human_001599,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:05:55.346377,,Gmail,
human_001600,demo_blast_001,2025-01-15 10:00:00,,,,
human_001601,demo_blast_001,2025-01-15 10:00:00,,,,
human_001602,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:31:11.522092,,Apple Mail,
human_001603,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:54:44.105627,2025-01-15 12:55:17.255670,Apple Mail,https://example.com/article-about-topic
human_001604,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:38:26.910088,,Gmail,
human_001605,demo_blast_001,2025-01-15 10:00:00,,,,
human_001606,demo_blast_001,2025-01-15 10:00:00,,,,
human_001607,demo_blast_001,2025-01-15 10:00:00,,,,
human_001608,demo_blast_001,2025-01-15 10:00:00,,,,
human_001609,demo_blast_001,2025-01-15 10:00:00,,,,
human_001610,demo_blast_001,2025-01-15 10:00:00,,,,
human_001611,demo_blast_001,2025-01-15 10:00:00,,,,
human_001612,demo_blast_001,2025-01-15 10:00:00,2025-01-15 12:32:42.317427,,Apple Mail,
human_001613,demo_blast_001,2025-01-15 10:00:00,,,,
human_001614,demo_blast_001,2025-01-15 10:00:00,,,,
human_001615,demo_blast_001,2025-01-15 10:00:00,,,,
human_001616,demo_blast_001,2025-01-15 10:00:00,,,,
human_001617,demo_blast_001,2025-01-15 10:00:00,,,,
human_001618,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:57:16.128621,,Apple Mail,
human_001619,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:20:34.625147,,iPhone,
human_001620,demo_blast_001,2025-01-15 10:00:00,,,,
human_001621,demo_blast_001,2025-01-15 10:00:00,,,,
human_001622,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:01:28.227425,,Apple Mail,
human_001623,demo_blast_001,2025-01-15 10:00:00,,,,
human_001624,demo_blast_001,2025-01-15 10:00:00,,,,
human_001625,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:06:25.445407,,Gmail,
human_001626,demo_blast_001,2025-01-15 10:00:00,,,,
human_001627,demo_blast_001,2025-01-15 10:00:00,,,,
human_001628,demo_blast_001,2025-01-15 10:00:00,,,,
human_001629,demo_blast_001,2025-01-15 10:00:00,,,,
human_001630,demo_blast_001,2025-01-15 10:00:00,,,,
human_001631,demo_blast_001,2025-01-15 10:00:00,,,,
human_001632,demo_blast_001,2025-01-15 10:00:00,,,,
human_001633,demo_blast_001,2025-01-15 10:00:00,,,,
human_001634,demo_blast_001,2025-01-15 10:00:00,2025-01-15 20:43:37.988283,,Gmail,
human_001635,demo_blast_001,2025-01-15 10:00:00,,,,
human_001636,demo_blast_001,2025-01-15 10:00:00,,,,
human_001637,demo_blast_001,2025-01-15 10:00:00,,,,
human_001638,demo_blast_001,2025-01-15 10:00:00,2025-01-15 20:57:56.279058,,Gmail,
human_001639,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:57:17.791942,,Apple Mail,
human_001640,demo_blast_001,2025-01-15 10:00:00,,,,
human_001641,demo_blast_001,2025-01-15 10:00:00,,,,
human_001642,demo_blast_001,2025-01-15 10:00:00,,,,
human_001643,demo_blast_001,2025-01-15 10:00:00,2025-01-16 07:32:36.259178,,Gmail,
human_001644,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:29:41.852252,,Apple Mail,
human_001645,demo_blast_001,2025-01-15 10:00:00,,,,
human_001646,demo_blast_001,2025-01-15 10:00:00,2025-01-15 13:15:37.285321,,Gmail,
human_001647,demo_blast_001,2025-01-15 10:00:00,2025-01-16 05:13:12.531182,,Apple Mail,
human_001648,demo_blast_001,2025-01-15 10:00:00,,,,
human_001649,demo_blast_001,2025-01-15 10:00:00,,,,
human_001650,demo_blast_001,2025-01-15 10:00:00,,,,
human_001651,demo_blast_001,2025-01-15 10:00:00,,,,
human_001652,demo_blast_001,2025-01-15 10:00:00,,,,
human_001653,demo_blast_001,2025-01-15 10:00:00,,,,
human_001654,demo_blast_001,2025-01-15 10:00:00,,,,
human_001655,demo_blast_001,2025-01-15 10:00:00,,,,
human_001656,demo_blast_001,2025-01-15 10:00:00,2025-01-15 11:11:33.710272,,Android,
human_001657,demo_blast_001,2025-01-15 10:00:00,2025-01-15 16:53:48.008042,,Gmail,
human_001658,demo_blast_001,2025-01-15 10:00:00,2025-01-15 15:06:40.696386,,Gmail,
human_001659,demo_blast_001,2025-01-15 10:00:00,,,,
human_001660,demo_blast_001,2025-01-15 10:00:00,,,,
human_001661,demo_blast_001,2025-01-15 10:00:00,,,,
human_001662,demo_blast_001,2025-01-15 10:00:00,,,,
human_001663,demo_blast_001,2025-01-15 10:00:00,,,,
human_001664,demo_blast_001,2025-01-15 10:00:00,,,,
human_001665,demo_blast_001,2025-01-15 10:00:00,,,,
human_001666,demo_blast_001,2025-01-15 10:00:00,,,,
human_001667,demo_blast_001,2025-01-15 10:00:00,2025-01-15 14:06:57.349259,,Apple Mail,
human_001668,demo_blast_001,2025-01-15 10:00:00,,,,
human_001669,demo_blast_001,2025-01-15 10:00:00,,,,
